interaction_id,user_id,google_place_id,interaction_type,timestamp
636fe2f7-6363-43d9-a86a-d56ecaae7290,c7a8d4a0-9ace-40ab-884a-865494523cec,ChIJDeq9wUQZDTkRrwJeNPrH41U,view,2025-12-05T01:29:46.004612
6d6ef379-c254-4e5f-bde1-db3872174659,b0646bb4-2e4d-4bb0-84c0-1e4362d49fe0,ChIJCbfAqZ4CDTkRb3axkMEgrnw,booking,2025-12-05T05:29:46.004612
2395c778-6c49-4f00-9002-6af41b4d68e1,d801e23d-c229-4ebc-8261-5eeff8a3e839,ChIJRyNm3GD9DDkRUDuZ6cJXPy4,view,2025-12-05T05:29:46.004612
93ff40ab-0c44-4daf-8c58-65b51d5b2158,f4cda6fe-eeda-424e-9053-2afe299ddd5b,ChIJJWjGrxEeDTkRwBTPOhzPqgA,view,2025-12-05T05:29:46.004612
732050ac-cd79-4f8f-b746-f717f4ff2612,4d738cf6-50d3-40f8-b83a-922abbe0ec30,ChIJqXNAFM4JDTkRv9fJ8SQ8ADM,click,2025-12-05T05:29:46.004612
588371b1-48f7-45c3-a002-b130e269ce3d,c74fef9b-4167-4893-8d8c-aa5a673376a4,ChIJxbmmUzkcDTkRupwAbVY8NHE,click,2025-12-05T06:29:46.004612
de896cdd-0ec2-4c08-8a8b-3c79befd6853,10f543c8-1c12-44c4-bd7a-379c57cf1952,ChIJb1sEEkEZDTkRDOPsDUSAn_U,view,2025-12-05T06:29:46.004612
511ede29-383c-4350-8046-6ce7e92e13ab,9d8bd99c-42c0-42ec-a794-1d8f96692b09,ChIJQYncXHQFDTkRJ6acaW9_9Cs,view,2025-12-05T07:29:46.004612
91bc6ca8-844c-4852-b195-dbefa244ca8f,45851b54-9ffa-4405-ab68-681909d82682,ChIJtRHB2kD9DDkRUY0APHYy8cI,view,2025-12-05T07:29:46.004612
b752d634-47fe-4a07-af3e-385cf1a59762,0360d884-fc9d-4a9f-bcde-f7563113a77e,ChIJ02TzQUn7DDkRNflvIGixm0c,view,2025-12-05T07:29:46.004612
4f556edd-417b-4f79-bf55-ef8dcf06420e,5634ccaa-f864-4d36-8a6c-77bded2a45ca,ChIJC3jSkMLnDDkRpbyJHHT6HjY,view,2025-12-05T08:29:46.004612
90bb516c-8d9b-4f24-9b33-8b07439872a6,679828ac-25ef-47d0-b116-ef9f689c8e4e,ChIJmTB5HzUZDTkRTBavRM5qJO4,click,2025-12-05T09:29:46.004612
c48806ad-5001-4218-b25a-e91c7c39fd2d,e867d19b-6f44-4b17-93ce-942c8c66460a,ChIJuWJbafgdDTkRgrD6U1ZCKtc,view,2025-12-05T09:29:46.004612
812cc8de-d9fa-47f2-9cab-34a0671eee05,c042e4c1-9799-40f7-92be-9a4d8db3434f,ChIJuVkOINPjDDkR4FBr49a3Org,view,2025-12-05T10:29:46.004612
ee579f82-93ee-4f64-9d43-e20da90ddbb4,dd07791a-aca9-4b2a-812a-6e394171de8d,ChIJG8FI6_UXDTkRHGRJJxf6O_w,view,2025-12-05T10:29:46.004612
5feefa58-414d-45de-ba92-29b36a9ccb8d,9c9bbc96-a034-46f6-9517-98986f690a92,ChIJCdCLTWgcDTkRgCe4U3CxnUo,view,2025-12-05T10:29:46.004612
6d000e09-f58e-4e34-8af3-2f844c56cc48,6ff6f214-34c6-4b5d-be45-6bad358924b7,ChIJqZyTlRMXDTkRfIdgQno3Zws,view,2025-12-05T11:29:46.004612
32dc30e1-9cb7-4ee1-a07f-8f581d983067,f2b832c6-31cb-4296-93c7-38b91309e699,ChIJ-c-55sofDTkRvmWM-SVTms4,click,2025-12-05T11:29:46.004612
cefed0db-7a9f-421e-9703-e77ef6efdfa4,e79fc8eb-d34c-4eba-9f82-3f875c8cef74,ChIJOWkXrRcbDTkROW7di1XMXsA,booking,2025-12-05T13:29:46.004612
6d5a2a75-c4d7-4182-bd21-4e19de97b051,10e75ef2-4399-4391-a2b7-17ac26c011aa,ChIJW5do3zkFDTkR4EgaTWFczG0,view,2025-12-05T14:29:46.004612
125beace-62d6-4193-9264-6ae38d2fe3f4,b02a8ef4-0dc1-4e3e-b34b-71430b2f044f,ChIJ_cETkuP_DDkRhX8mgtJsk20,view,2025-12-05T15:29:46.004612
9486c2bd-a9db-48ac-9e5f-10196c289143,49b2edb8-ec6d-43a5-ae9a-dbfb71df90d5,ChIJqYTSZjIbDTkRQ_rOS4SGZQY,view,2025-12-05T15:29:46.004612
11f0f5df-fbaf-4479-8edd-8955084371e6,f92946ca-6620-4d98-aaf2-fe22830211f2,ChIJY6Gyi5UCDTkRmjXmCUzwY6w,view,2025-12-05T16:29:46.004612
9bca0fd9-ff72-47af-903a-012f9c029ee5,0b96ad05-ad6c-46c2-a6f4-63a849620078,ChIJY_EghyX7DDkRdLZUY8bAyvg,view,2025-12-05T17:29:46.004612
10a06a3f-5048-4233-9013-df61d23cd89d,edc86b94-a97d-41c0-ba0e-891091c3f233,ChIJkcJp03YDDTkRH88qPNzHLkw,click,2025-12-05T17:29:46.004612
dd66736e-b04e-4e0f-b9d7-0ea33e708315,ffccccf4-2c20-4f4a-a66d-20eff4e7c71f,ChIJTSw1U9UXDTkRPNDA5dxjbTw,view,2025-12-05T17:29:46.004612
a5b7a211-f954-4d34-a892-fe75de6cdfff,5634ccaa-f864-4d36-8a6c-77bded2a45ca,ChIJT4jvxKGrDTkRnzdf-hiY6nU,booking,2025-12-05T18:29:46.004612
2b20f2f3-754a-49e5-b3e8-c7d35e891c56,4c18b54d-024c-4b20-aeb7-d1e358626222,ChIJwdd2QAA9DTkR6N23pH_BlSc,click,2025-12-05T18:29:46.004612
98be630a-58e1-42f8-b763-b063d0d460fe,b8280c36-4b28-45ac-a1d6-ac369a47ebea,ChIJBb2AhdMHDTkRiuP5pxgamCA,view,2025-12-05T20:29:46.004612
bdec60c0-c796-4563-8acf-e31c7d9e5e0f,b6b9a069-7775-44ae-b276-b2ff93dcb7be,ChIJ-Ty9tEz9DDkRxhAk4j8Iu8s,click,2025-12-05T21:29:46.004612
cfb6077e-0f65-41de-bafe-7eceb969baf2,fa43185e-8b35-45b0-b06b-ba23cd2be955,ChIJiWLtVqP_DDkRLHUVE9GVOMo,click,2025-12-05T21:29:46.004612
df223d50-9027-4fab-bb23-15a150d8f92f,dac14e2b-c22b-40ff-98fd-9cd122f25adc,ChIJs6yuI3QBDTkRG_R3QThdxY4,view,2025-12-05T21:29:46.004612
e809e6b0-6cce-4500-ae1b-908e603b36b1,b2e7a098-4d76-4ba5-ad49-7f4f75a9dabc,ChIJu-834kAZDTkR5lRXhrM4Sm4,view,2025-12-05T22:29:46.004612
4adf00db-1414-4efe-8f18-994ed789d55f,3f499889-a418-497c-916e-2919e78cf28b,ChIJf6e9W1IDDTkRjU22Y7Hx3lU,click,2025-12-05T22:29:46.004612
5d73347a-b853-40e2-927c-9c9925946987,0360d884-fc9d-4a9f-bcde-f7563113a77e,ChIJX_nDWw4bDTkRyBuwCgrqmNQ,view,2025-12-05T23:29:46.004612
6fdb9f3c-6ff1-48ab-ada7-b08a76f0e6e2,3be37f58-0dfb-4c1a-b9bf-9b21b5badc17,ChIJdz8Zakw8DTkR_K7vS9toFgA,click,2025-12-05T23:29:46.004612
8c6aa458-137b-4f68-a8d5-c038ba1ce948,3736b331-d748-495c-a46e-1d6ef91edf11,ChIJNVRyWcgaDTkRj3BVa6ccnAo,view,2025-12-05T23:29:46.004612
8e2879f5-c3b0-4257-9bbb-086fe5b6ba74,6ee09409-0b4e-41b7-8daf-93dfa6d3922b,ChIJMzJPXKkjDTkRj4J1rgUw_A4,view,2025-12-06T01:29:46.004612
17033763-f384-45c2-9ee1-9828d5d9fed3,df95df7b-505f-484d-a77d-0f4a6cff7299,ChIJed3qvkHhDDkRZz9hwNvIc1k,view,2025-12-06T02:29:46.004612
8a446d84-1b59-461f-b7a4-032808f0f99b,82703928-e288-4c52-85cb-7d60ddd1bf9a,ChIJh_fvpJ0fDTkRUtRf7hTB600,view,2025-12-06T02:29:46.004612
61a8e70d-4d2f-438e-8615-4724e76c412e,68c1db27-af96-4b10-8e19-55873cb43635,ChIJm5rPtlGrDTkR8sMpKe-1YS4,view,2025-12-06T02:29:46.004612
adee8e16-65ce-4096-88c7-dd2b3d2195a2,2a2a8f2c-ddf2-496a-b7dd-03d2d93bf249,ChIJ7VpQfSMeDTkRq4Uup9eQgNI,view,2025-12-06T02:29:46.004612
2621a463-e677-4eb0-b6a8-8719123bf75c,87c95bcd-459b-421b-ad97-669d5aea864a,ChIJEZjKmqMJDTkR_YzJs9owIhI,click,2025-12-06T02:29:46.004612
3929f5ba-9e82-4379-b72a-5e859a160a3e,9182e03f-2dd2-48d2-8ccd-8a62bc3c3a05,ChIJ832IbC79DDkRxvUL3edYTw4,view,2025-12-06T03:29:46.004612
0d37ae7a-e49a-4bc9-942b-f88d8e03dbe0,8b090365-f819-477f-a8f7-4bc8e4f950d9,ChIJMx8pT70EDTkRuLk3NLaTp4M,view,2025-12-06T05:29:46.004612
ef7be69c-03ed-4abf-b19d-f115b401edd5,52c153e2-41de-4d35-810b-c52b9f4a0421,ChIJI5Qg-hYeDTkRJPOLBw0uKeQ,view,2025-12-06T05:29:46.004612
3d987e26-2996-44f7-951a-a2e7fd893403,49b2edb8-ec6d-43a5-ae9a-dbfb71df90d5,ChIJj9ohA_sZDTkRzpldRlEu7O8,view,2025-12-06T05:29:46.004612
2d6a8057-f03f-4ad0-ac5a-514c55ff51d6,e3e541af-1639-410c-b2a3-0b7b5ce191f3,ChIJ5RheowbkDDkRtDC1TjcYz1w,view,2025-12-06T06:29:46.004612
b25b4536-f170-49b6-9064-2de773456feb,72e38c5b-4c41-4765-88bb-9762bba55769,ChIJpTcilaQ9DTkR5_-YMDv8bCY,booking,2025-12-06T06:29:46.004612
18384ab1-de5c-45c3-8fc8-32e6dbc60d79,bf66700f-a785-4863-8675-5231896b5901,ChIJO5gx3G0ZDTkRyQkPGNTASN0,click,2025-12-06T07:29:46.004612
1930b9fa-05cb-4371-9c3d-fd8ed8aa9e5a,7779069e-c5ed-4221-b334-a4a5bccb349a,ChIJwcKwnhUDDTkRQWrXJ5HKiRk,rating,2025-12-06T07:29:46.004612
f584f9b9-8cb5-4d4b-ac32-c49166e8f647,0da216f8-05a2-465e-9b7f-9d4924cd4baf,ChIJ_2XTFpEbDTkR_wloHcUNR5g,view,2025-12-06T09:29:46.004612
40f81e6d-ee6b-43ba-b319-532a84493779,f056007d-a5bb-4c58-aef7-4517575f8292,ChIJuXhKZJPjDDkRWaj_AQQKWGk,view,2025-12-06T10:29:46.004612
b5ca5140-bece-4ca2-b57e-fe77535cb92d,45166870-9387-4484-b22d-da6ca7e8e9e2,ChIJdx3KI4vhDDkRjBieM5ZC8sI,click,2025-12-06T13:29:46.004612
5e55dc1b-14a8-4b40-98e1-64d8afe31df7,03a15616-3687-40ea-8a20-d01b6c4010f7,ChIJZyIlaxwZDTkRlnVSGo9liHo,click,2025-12-06T14:29:46.004612
47f8be2f-979e-4fe7-88c3-34f08643280f,3741b114-83ef-4fdb-ad4c-b47eed63e977,ChIJRxl2lZz9DDkRGh5PhQDS_SA,view,2025-12-06T14:29:46.004612
0782b530-688c-4eb5-9b20-c34f545795c1,67364aa1-8d07-45f5-941f-31b64963f318,ChIJB4eb5VziDDkR8DQnuhE4HhU,view,2025-12-06T14:29:46.004612
0261db90-bff3-4245-b78b-f24a7c091736,4c18b54d-024c-4b20-aeb7-d1e358626222,ChIJp4vc-_IHDTkRb_HfVWOCbec,view,2025-12-06T15:29:46.004612
d938acbd-9dc6-4f41-a6e3-63142060fe04,c6e0c036-706c-442d-845a-369635621566,ChIJ9yKcCbQXDTkRW3uWCbf-uLQ,view,2025-12-06T15:29:46.004612
aa727384-c118-4383-9e93-5d979f508619,fadb7e18-8707-44c6-a92c-258234df3d06,ChIJaWaDFCkdDTkR0-v3D-Mz6BA,view,2025-12-06T16:29:46.004612
fb79410a-9088-478e-a356-49c37c1c6211,5411c625-0363-45d1-8312-e40a866e6d71,ChIJN4KTK28dDTkRrF7WHMUJV3w,view,2025-12-06T16:29:46.004612
7ffffb3e-b128-46ad-a8a1-281e609103c6,cb4ba209-214b-4c3e-9d38-d6e297a60fc4,ChIJq6qqp2r9DDkRJyXBgGO3brI,view,2025-12-06T16:29:46.004612
e79b8189-4168-4543-a84a-1fa82e441461,5726aa25-2159-40f2-ab85-fb507378d08d,ChIJuS9QqWoHDTkRK828ZAauYDE,click,2025-12-06T16:29:46.004612
41d4433e-8dc7-4222-bbef-b8e4a3aa67f9,b3809d4d-22ce-4328-86ee-3d7915426163,ChIJAZRhEZWjDTkRjOCGULUsIM0,click,2025-12-06T19:29:46.004612
81b7e49c-cb7f-4ec7-bbe9-0a4703c0404e,3f88c491-58fd-44a2-abf9-df85d43a1465,ChIJe0xCk5bdDDkR666iGLVq8iw,view,2025-12-06T20:29:46.004612
dfa91cf1-cb06-468a-a5da-63b4a651c426,b38395c5-c158-4137-9ad2-bda81def4908,ChIJCzkoDqcEDTkR80MrklwRG6U,click,2025-12-06T20:29:46.004612
84b4d6c5-4feb-473a-80d2-b24e3c0e3058,bf66700f-a785-4863-8675-5231896b5901,ChIJ1SaUP0obDTkRbBiVtIz-s3A,view,2025-12-06T20:29:46.004612
4e0a5771-2088-4ad5-ad49-cda9f68a5229,10287ce6-65b9-4142-8b2a-cf7790da529f,ChIJw9i-ZDMaDTkRsJ7qB0K3hFw,view,2025-12-06T20:29:46.004612
2f3bea6e-d584-44c7-93c2-b0bc1e59520e,a123c201-eb05-40b0-a623-65fc5c901802,ChIJI7P9KOMXDTkRmTNCIVrNgU0,view,2025-12-06T22:29:46.004612
f55ed6a5-d2e3-4640-990d-f39071146ac6,582bf9c7-76f1-4115-9e3a-1e8c16dc802d,ChIJTyMFBar8DDkRR_cmTPi5jkw,view,2025-12-06T22:29:46.004612
0c1414d7-2b0f-479e-a18b-66bf2d15cc20,9291da7d-ec80-4d1c-a640-2394346f1f5f,ChIJY2tQYgD7DDkRiK5qtxTSXfk,click,2025-12-07T01:29:46.004612
80df5aad-d029-4922-ba46-23f1508c4271,2fd646f2-e520-44d5-91cc-a0c8d5556ccd,ChIJVUoo7YYADTkRzH-CkpoBxOM,booking,2025-12-07T01:29:46.004612
4558f9ae-17c5-44d2-b825-fb8c7dde4461,d18f287a-51f3-40e8-b8cb-0cc2548799a7,ChIJt3KdyTsZDTkRnrRRDF9xwo0,view,2025-12-07T02:29:46.004612
74d75e1d-e741-4dc8-a129-c735f36b692d,f7b4c86d-3e91-48e0-a4c4-aa93d7561142,ChIJBz-A1bT9DDkRyCwXhKz5ZC8,click,2025-12-07T02:29:46.004612
22a15723-ec3f-4dd0-9892-c875b2f6895f,2fd646f2-e520-44d5-91cc-a0c8d5556ccd,ChIJE36DOowgDTkRLAxRjfgu7bk,view,2025-12-07T02:29:46.004612
e298bbb6-6b45-4cec-b10d-419d32743ffc,40e0e959-e6b4-48b9-a8e2-f18df0cf67a6,ChIJDQno1z4ZDTkRCYA0YtLlZos,view,2025-12-07T04:29:46.004612
1d32373b-518f-4bf6-a68d-c09eedbe2e34,01d97da9-9450-46d0-9d48-4d63b6ee1037,ChIJSyEeQxUcDTkRtP518kGmaNs,view,2025-12-07T04:29:46.004612
c1c45dec-9f88-40a3-a495-88f790c7221f,83ffdadc-58d1-4474-a5d5-e61a9f6dd60c,ChIJS4Ok5QoZDTkRvuSk45jH_qw,booking,2025-12-07T04:29:46.004612
13a8f0a1-ccca-4f8a-91cb-34fa60c924d0,d13eb782-effc-4dda-837d-726c57a16422,ChIJi6djbFgaDTkRSlSm1pL_cEI,view,2025-12-07T05:29:46.004612
7d9ae239-5c42-4e67-bb3f-ddf6437edbca,3cbe9e02-9036-49ac-a4f2-371f63c4608c,ChIJRxl2lZz9DDkRGh5PhQDS_SA,click,2025-12-07T06:29:46.004612
0511c10c-a280-4ea6-acdf-625a610ecc6d,aeedca81-5b94-4f80-b95d-b3596c11b746,ChIJHyrrFgYFDTkRCzPiQ2YZTo8,view,2025-12-07T07:29:46.004612
6d2ea5e0-3a3a-4b76-89d9-8e9555e803b4,363eabf7-9851-4ce3-aca3-6c053f03ad0e,ChIJCyUAlnH7DDkRGOw37CO42EY,view,2025-12-07T07:29:46.004612
aa35f8e9-e0df-4c23-8fcd-4eba9e0e6cd3,74f869b6-84dc-476e-88de-57c3636377a7,ChIJ48_OUif9DDkR9L9PyvviY4s,view,2025-12-07T08:29:46.004612
5b6c315d-8a46-4c91-9561-2bb0017b63e0,839088d5-7b33-40bf-8bf6-49d5f44731c4,ChIJB3eNuar9DDkRdLXjKjlGuaE,view,2025-12-07T08:29:46.004612
5a86564a-289e-487f-b671-9a4c1df37c70,07f01097-d530-4312-baab-84f09e19bebc,ChIJRU_hfK0ZDTkRmuwgwPQ_cDM,view,2025-12-07T09:29:46.004612
2a70b6c1-3946-4a01-bfcc-693a9b2babff,0fcbf1b1-b632-4a5b-ad37-a1cafc6a9b99,ChIJ59PVuv4bDTkRw6GldlMth6I,view,2025-12-07T09:29:46.004612
aaada5cc-2acd-47d0-8e30-602ef93353c1,8e1590a4-3c73-44fd-b894-b061956af9ef,ChIJawhvr7PnDDkRzK8CptG0rAo,click,2025-12-07T10:29:46.004612
8584aa8f-7019-40bf-a96f-95196e1c2a35,fce67dbf-f65f-4b9c-91e9-0d809f84a9ef,ChIJC567cIwdDTkRsrbn8qAY9H4,click,2025-12-07T10:29:46.004612
ee05bc2c-537c-42fa-8b4f-708638d3f80d,bc40a13a-1f0d-4827-8fd7-b0013673bbb5,ChIJTxZARVUZDTkRpaG7WjvgWiI,view,2025-12-07T11:29:46.004612
ed54f453-fab0-498a-9246-4da89bb82e30,d801e23d-c229-4ebc-8261-5eeff8a3e839,ChIJQXZOlAj9DDkRGt_aiGqrOHk,click,2025-12-07T12:29:46.004612
a0d94a94-0e0d-4e25-9841-ecd5ffe84d70,c903641a-a29f-414d-b2d7-b1523031f0c3,ChIJDylpYF8bDTkRrqi1VR5k0CU,click,2025-12-07T13:29:46.004612
61062f60-48f8-489a-9406-736d9614d4af,6f2154b1-c2c9-4669-b941-b2cb97c01852,ChIJdZJtxyIVDTkRIE66YtbuTXM,rating,2025-12-07T13:29:46.004612
8d38c978-6b3a-444a-917c-a64316eedd9a,8b090365-f819-477f-a8f7-4bc8e4f950d9,ChIJr8efdIv7DDkRnYHKsoANzwQ,view,2025-12-07T14:29:46.004612
7d1ee853-c7c2-41fc-9dee-d05f6456f5f9,5c188236-04ed-4ee0-a96b-0af143487f5d,ChIJj6f6_j8YDTkRRjtc27zzXbg,click,2025-12-07T16:29:46.004612
d8960c37-61ac-48ef-b7d2-be34f30f4f36,e2168cc0-d734-40be-b899-2ab111c62c7a,ChIJpRwQWB6rDTkRxLYyRyYlOo4,view,2025-12-07T16:29:46.004612
da03558b-f4ca-4efd-8dc3-ae7e18a23925,8d275bb4-94e5-44d4-a506-7ef33dd1aad6,ChIJpXzVXgD7DDkROTg2qZrmdZE,view,2025-12-07T16:29:46.004612
05f06b45-ef65-4983-9426-b21b322f49b6,006181ac-dcd3-4be5-be84-3a780c383e71,ChIJKSxZzWIEDTkRrhjAZD1JDX4,booking,2025-12-07T20:29:46.004612
66e8dd4f-08fd-4123-af8a-0e9329627818,454fa168-4941-434c-a50d-28b215c69bf1,ChIJ77AkL1sHDTkRckJGkQC1VuY,view,2025-12-07T20:29:46.004612
2c2459c6-48ac-4a6f-b0e0-49e036041618,3a40b1c2-baad-46de-91e3-69eb5211f542,ChIJz5G7EdPgDDkR3nBZAmkk6QM,booking,2025-12-07T22:29:46.004612
404e3a97-88b2-4fac-a67d-86f3e2ef8d9b,1e0f9973-e20c-4600-a03c-6b0211c2a772,ChIJs4ooMwDjDDkRGtav5_A2V-U,view,2025-12-07T22:29:46.004612
127e51cf-b4f6-4525-9445-584b21da3c7e,0360d884-fc9d-4a9f-bcde-f7563113a77e,ChIJH9rmCoypDTkRE9KvTD1AIoA,view,2025-12-07T23:29:46.004612
c3e9d737-16d5-419d-8753-053c6f48233d,51d092dd-3846-4d2f-8b35-b21be88ff3f2,ChIJfRuk03LcDDkRjgXz8GpwXrc,view,2025-12-07T23:29:46.004612
b1ec9728-2c89-4a6d-977d-f17e0b9a0190,3f499889-a418-497c-916e-2919e78cf28b,ChIJxY54Sx_9DDkRgZ05aiuE6aQ,view,2025-12-07T23:29:46.004612
ea40ece4-1baa-45d8-a16b-3acdb92a7a3b,30249500-e4fa-4c09-bfa4-c65e17b79175,ChIJQyBpbkVrDTkRN-vCqZuLFWc,click,2025-12-08T00:29:46.004612
1386c708-5f29-4a42-8afc-0aad0e49e568,04c48e09-7532-4bfa-8622-cf1c105e871b,ChIJNW7xfpUjDTkRnk6REafay-g,view,2025-12-08T00:29:46.004612
5f3c7020-5a27-4d30-a67f-708a2cabd500,8b090365-f819-477f-a8f7-4bc8e4f950d9,ChIJYxr1NN_7DDkRDUsJ4DgCEyw,click,2025-12-08T01:29:46.004612
30b6ef3c-b634-42ca-aeef-3adc90ca9c39,4f3d83ab-aa51-4189-8bac-c0b0795541f7,ChIJia8n1w7jDDkRB1hLFYhbDH4,view,2025-12-08T01:29:46.004612
37fa12b1-dc80-4e5e-8647-49c228f59d13,49b2edb8-ec6d-43a5-ae9a-dbfb71df90d5,ChIJ_-A3ZQA9DTkRohlfyHDiSeU,view,2025-12-08T03:29:46.004612
0509a336-398b-4864-add7-a188d68956d5,7862ba6c-1e87-4810-ac29-1ecdedc490ac,ChIJdz8Zakw8DTkR_K7vS9toFgA,view,2025-12-08T04:29:46.004612
f9c77040-5080-4d27-8b36-4fe02ad3f207,4b1efde4-1976-41de-8e08-9be773c8c067,ChIJwRT3qCUeDTkRecFelntewZs,click,2025-12-08T04:29:46.004612
f57700d0-8cb5-41b1-94f0-6c0d3c81f40d,1f79ba5b-356e-4127-b6f3-d87edbe2c4d4,ChIJCYkD0ckZDTkROZqkEmNEa5k,view,2025-12-08T04:29:46.004612
e1da051c-31c9-4a31-ae1d-62e22c7d9f14,1f79ba5b-356e-4127-b6f3-d87edbe2c4d4,ChIJQSiYSGkeDTkRXBZMMWIbY5s,click,2025-12-08T05:29:46.004612
aeebfcde-d9fc-4a79-b970-ffd268d3fe1a,484ba900-a1cf-4128-ac39-0cdaae9a5892,ChIJt8hDrN_7DDkR4A_kFDaUU4Y,click,2025-12-08T06:29:46.004612
e9d3e8dd-dc07-4a4b-98f5-0b3e2b169217,44cefed8-14df-43de-af44-e88ab07652c3,ChIJT-DMdTkZDTkRiN-ft-zozUQ,view,2025-12-08T06:29:46.004612
f98edb28-03ba-4de1-9fb0-ad61c11438b7,501d7b93-7873-4a3e-a801-8c1c2b684e85,ChIJOdNvnNkFDTkRX4MD2_JUXeQ,view,2025-12-08T07:29:46.004612
d27e6203-36a6-4694-a376-26ac028b7be8,557d605a-e639-4ef3-9f0a-8d9ce87566ba,ChIJ8Saeag4BDTkRpye1qynjXfI,view,2025-12-08T07:29:46.004612
f1eb1247-3109-498f-b69b-c1fdea39db27,1241c6f3-c91f-42df-96f8-3f4947ba237e,ChIJe921vQz7DDkRAdCP7xbNCEQ,view,2025-12-08T08:29:46.004612
2f51b731-ce1e-4f44-af40-caaeb86471df,1f79ba5b-356e-4127-b6f3-d87edbe2c4d4,ChIJRyNm3GD9DDkRUDuZ6cJXPy4,view,2025-12-08T10:29:46.004612
9e2ed8d1-d75c-41eb-86ad-33a933d00835,aa11e355-39c9-4ce8-9ee4-13608adb3979,ChIJSfTjlIYXDTkRJjVdzF94PSM,view,2025-12-08T12:29:46.004612
695c4288-70cd-4465-a0f9-4cb465f13a33,3736b331-d748-495c-a46e-1d6ef91edf11,ChIJzyidtTEdDTkR32S2ajuXbOs,booking,2025-12-08T12:29:46.004612
3d298a46-7954-484e-9fcd-0180e24a741d,95c51aa1-e6ce-4852-a42e-f3569b27a779,ChIJv9Wh8n8BDTkRiFIlyqavyjg,rating,2025-12-08T12:29:46.004612
2a32aa07-e086-4cbf-8abb-40ca4419de81,4ef76e02-bb82-46e4-b94e-a2762f4f3e40,ChIJA4OXYoEHDTkROFZ398gVHHU,click,2025-12-08T13:29:46.004612
5c936a1b-ee1e-4356-8ab7-d37142159773,c5a7409b-0bec-416b-a9ca-2e341c3f79c4,ChIJ_y1TYvz9DDkRN-aFtSMAKCs,view,2025-12-08T13:29:46.004612
195d5427-edd3-4207-9318-b72d6f4a5d50,efd72ece-80e7-4e54-bde7-7b22ec0a290b,ChIJSW4lHx7lDDkR2uhhO7q7SH8,view,2025-12-08T13:29:46.004612
efce9ced-a797-40a3-8c46-c0a5b5b15bad,48a54767-0408-4189-9a47-6a810b2227e1,ChIJ-cFw1QcDDTkRZHlhKN9WUNs,rating,2025-12-08T14:29:46.004612
8c21269f-071e-4020-919f-bd3c3edc344f,f4cda6fe-eeda-424e-9053-2afe299ddd5b,ChIJUQbQB0L9DDkR4kMbtnRzQps,view,2025-12-08T17:29:46.004612
28c936b9-7a9b-44fd-b991-acea7dda9be5,6ff6f214-34c6-4b5d-be45-6bad358924b7,ChIJfUhqA8YjDTkRIhFkg-BOGCU,view,2025-12-08T21:29:46.004612
e3601b6e-2416-4eaf-bd2d-514f25600ec2,5f717026-5eec-44ef-99b2-099eb05496d6,ChIJ2TtPSgAZDTkR0nVA4pUDCkw,view,2025-12-08T22:29:46.004612
b9a0a43e-29d5-4146-a629-bcb0d4e55557,4dc7cd50-ed82-4165-9cb2-95481760b39c,ChIJw8lJYrD5DDkRYxfhdw87qbM,view,2025-12-08T22:29:46.004612
